Latitude,Longitude,Number_of_Bikes
48.865983,2.275725,1
48.85375581057431,2.3390958085656166,27
48.867872484749,2.3648982158072,9
48.856451985395786,2.334851883351803,1
48.87929591733507,2.3373600840568547,3
48.855907555969,2.3925706744194,4
48.840855311763,2.3875549435616,13
48.851296433665276,2.325061820447445,15
48.851518815017,2.3436703160405,9
48.881973298352,2.301132157445,10
48.88287775178599,2.287667370814871,4
48.871044051984,2.3661044619878,4
48.874422773426545,2.3284685611724854,3
48.837525839067,2.3360354080796,3
48.85165383178419,2.3308077827095985,15
48.853147816545,2.3263905197382,6
48.84389286531899,2.3519663885235786,7
48.84708159081946,2.321374788880348,6
48.91039875761846,2.3851355910301213,5
48.81580226360801,2.376804985105991,6
48.836022242886884,2.4708339950830287,2
48.835583838706,2.2325500845909,9
48.835092787824,2.3534681351338,14
48.879089,2.354235,3
48.876116,2.288124,3
48.794902381218904,2.3734183609485626,3
48.84504716661511,2.3494647851273465,12
48.8570414504784,2.37289470306807,32
48.84479928858768,2.329337755887181,3
48.83310149953933,2.299380004405976,1
48.851315406715976,2.2919502854347233,41
48.879406604954,2.3034455627202988,5
48.830981659316855,2.3481646925210953,3
48.871031137596,2.379056852114,9
48.82234096593411,2.327861653302471,2
48.86785,2.446748,2
48.83823094269141,2.270506024360657,3
48.790147809608,2.4328628182411,0
48.89792240854517,2.32851451022192,2
48.853844054333514,2.289705348222022,17
48.79628807093802,2.417212128639221,16
48.89594736851349,2.381133802246315,5
48.882428,2.314002,6
48.840579923690115,2.2584119439125065,7
48.84884147189881,2.426325418925233,11
48.8804934032465,2.39806417375803,2
48.892648526839,2.2136941552162,12
48.81807418981508,2.3267009854316716,2
48.848951441614,2.3411329463124,16
48.78980918988166,2.3143940046429634,3
48.871417284355,2.3076787590981,5
48.888735896947,2.3469526693225,10
48.8693268535238,2.395084574818611,5
48.86785342111862,2.349364310503006,6
48.879161,2.343698,5
48.861411014652,2.3201214185208,14
48.879355,2.358379,3
48.8214169,2.342167,3
48.8351212784276,2.385534569621086,35
48.859091104741,2.3185685276985,1
48.88949630486821,2.333393658804396,4
48.894799816683985,2.318705212173216,9
48.87320440102894,2.323658830743138,18
48.78448485079149,2.35908430069685,7
48.86106902949534,2.2730283066630363,2
48.8978867,2.3458001,0
48.844730256132095,2.341923944866407,5
48.8468428626593,2.452062070369721,5
48.874750203956566,2.301771435325988,0
48.87759897050706,2.348463758826256,3
48.88655580065981,2.288640439510346,1
48.87935941942529,2.366596162319184,2
48.851419978983,2.3097044974566,10
48.8761373390584,2.3680844979417,3
48.82435782216384,2.377065159380436,56
48.877753,2.327339,2
48.83940266673835,2.32971478253603,9
48.891457726153774,2.348636478060487,3
48.880726,2.351464,2
48.879223,2.349147,2
48.8462904,2.3521495,4
48.87219,2.329423,0
48.875642647477,2.3594588041306,3
48.87973954830735,2.288012132048607,2
48.88320784122797,2.3308449949028507,5
48.856691550115315,2.306646779179573,19
48.857058739111,2.3417982839439,7
48.874777677621296,2.326515804784655,1
48.883667,2.395733,2
48.845515089794,2.3726498446286,12
48.857615678565,2.3358313530377,7
48.8978765,2.3230632,4
48.838683941628375,2.3110422492027287,4
48.849063299501,2.3558086529374,11
48.856502977696,2.2931787543289,25
48.862923800596,2.4155035614967,3
48.8847601,2.3534657,1
48.87745567681383,2.309694221419506,0
48.88006587474148,2.3310810327529907,2
48.876719895109,2.344393021854,0
48.87748519186726,2.3660067468881607,2
48.88917613743794,2.3833653330802917,9
48.881949,2.352339,1
48.88896161855884,2.322528975094376,5
48.884492238407525,2.3703941702842717,2
48.870702423554306,2.358739863900845,13
48.848225572724,2.3502873256803,24
48.87334627510507,2.337980867701675,7
48.872010281270974,2.392039597034455,12
48.847208456061,2.3861273378134,17
48.862147844548,2.3772348091006,5
48.88022154052015,2.2854680567979813,4
48.836395736424,2.2784192115068,10
48.88192765861766,2.392586767673493,1
48.85507930579506,2.3733686318721463,6
48.874746047357135,2.3082953318953514,2
48.858688774062955,2.383553994571467,9
48.80889533774377,2.5382421165704727,21
48.8687591,2.4329931,1
48.84097491091973,2.264390252530575,41
48.88364782887555,2.2952447086572647,8
48.837668272811,2.3448138346607,4
48.83761417037952,2.397253782195704,9
48.842524,2.364044,4
48.852804604940296,2.293077029857222,11
48.893923963057865,2.39790290594101,1
48.84702057165222,2.3464982619671075,12
48.8750898883217,2.3826304078102116,7
48.875034655883944,2.359801238597928,1
48.86114216276092,2.367799618107727,19
48.85154484769,2.3146149516106,33
48.81411442356866,2.39090770483017,28
48.82237977153955,2.4586871266365056,10
48.8795431,2.3264628,9
48.86131452758348,2.440614402294159,4
48.8667175,2.3692541,6
48.8471116,2.3956204,10
48.886472466142,2.3328901827335,6
48.85708641027236,2.3984125256538396,14
48.9155156,2.3814103,5
48.83372430280548,2.2713854536414146,12
48.87403113727167,2.38959476351738,5
48.87590240712654,2.322616316378116,1
48.84780306364685,2.445141971111298,4
48.89738369720229,2.3959985375404362,39
48.871244610447015,2.4039056897163396,9
48.84706173362218,2.4787822365760808,1
48.88633710236977,2.407338917255402,7
48.864920982538,2.3025491823859,10
48.818144834008976,2.271184623241425,4
48.8927825,2.3635598,10
48.852828153442,2.2978776320815,19
48.83769531916335,2.275374233722687,19
48.7985844,2.3821302,6
48.877436681515796,2.3860743641853337,4
48.8417514,2.3413893,8
48.88467214209463,2.3919698596000676,1
48.843949064031825,2.415081394834419,6
48.828012849445,2.3056878894567,8
48.866830968942,2.3654810339212,9
48.77093586667601,2.4034014344215398,21
48.874575,2.356796,5
48.89401874744574,2.3319872841238976,3
48.87174684930295,2.3722528328789854,6
48.89579697978,2.3455855841349,0
48.879595787608,2.3544725775719,2
48.83796366147599,2.2877392172813416,4
48.84993035512154,2.294612042605877,33
48.859358523593,2.3896131366845,2
48.831632518292565,2.3293121159076686,6
48.872420063053,2.3483952362828,5
48.836191728066666,2.2811267160086417,12
48.852233164303,2.3266580700874,24
48.825218683556734,2.3107116669416428,0
48.88794016394694,2.326124420314341,8
48.8415473058801,2.233161628246308,17
48.81527009991819,2.298078276995073,1
48.90713441498779,2.396005728053061,5
48.876111,2.4677312,10
48.781383825117,2.3723508417606,10
48.87614039826388,2.301303138307601,1
48.826701758539215,2.3384983465075493,2
48.83495885166784,2.2416803240776066,7
48.84240765130395,2.281037718057633,8
48.81111581390707,2.3145738624448158,9
48.82941,2.375934,19
48.89110239200789,2.402843534946442,3
48.821092374256104,2.333725690841675,3
48.892371898250424,2.205548956990242,20
48.890451120965,2.3490573929687,7
48.84856323305935,2.3204218259345537,8
48.821475594736775,2.3026576638221745,12
48.857421708072074,2.437578141689301,4
48.82753962462998,2.2416052222251897,5
48.790114,2.4025777,14
48.8798926,2.2587671,20
48.79592939432515,2.4261841177940373,20
48.787553654715644,2.306235730648041,9
48.8436279,2.4630465,15
48.8094458,2.3903009,23
48.86223916006812,2.4435862898826604,7
48.791922819921815,2.395057752728462,26
48.87451538963655,2.415283620357514,9
48.8835462,2.4137883,2
48.892663,2.172411,4
48.86431136000005,2.4105210229754443,1
48.854898095789295,2.4186685681343083,2
48.83802015441127,2.2460845112800603,3
48.875065791004396,2.3316738009452824,4
48.906442763495,2.3584905266762,13
48.84070239213081,2.409667745232582,2
48.86741186571367,2.290781380114821,10
48.86580427668637,2.369337074966926,12
48.885325169402904,2.316423766314984,4
48.85865170952645,2.303716580234576,24
48.86112461407359,2.381299026310444,14
48.82837482809675,2.384273745805574,25
48.881287375060616,2.420119643211365,5
48.877951,2.381464,2
48.87525454905335,2.340853661298752,12
48.844835471244416,2.297508493065834,11
48.883498,2.282015,5
48.84512772828039,2.3454568170361734,6
48.8644954,2.3750124,3
48.86746195408435,2.405970990657807,0
48.848191348584,2.341831654854,3
48.89465,2.381868,2
48.816939911292,2.2809894804846,2
48.88611466796807,2.356855627529275,9
48.875448033960744,2.315508019010038,5
48.886591074487995,2.261394560337067,4
48.84520880183234,2.2656840831041336,5
48.839109,2.4175664,3
48.827673823165846,2.320918142795563,2
48.88863669349711,2.3111706599593163,3
48.863875,2.28189,1
48.847563015126106,2.433383166790009,8
48.8726877314,2.376461327076,9
48.85034821320644,2.273029983043671,22
48.858462881661,2.4147954583168,4
48.88125496379482,2.373463287949562,6
48.895713,2.400571,11
48.858925,2.3789759,13
48.82577028927573,2.3210415244102482,1
48.8435137879902,2.3065522313117985,18
48.84442462786544,2.294059172272682,15
48.87372241291653,2.315848097205162,12
48.871624306962985,2.3639265082738348,9
48.872988840744,2.3294984212276,3
48.850571,2.3471015,20
48.882633484311,2.3448844062122,11
48.83486054775774,2.3445770524322067,7
48.81057120969284,2.3842826485633855,31
48.83227829269761,2.3022570088505745,4
48.86921273836114,2.371688821240712,8
48.7672039733195,2.4144977331161503,18
48.84309486651855,2.2597770800669053,12
48.882976576876565,2.260125767248034,0
48.8888,2.296319,12
48.819211549234495,2.254007756710053,19
48.864660627935,2.3692265531829,16
48.910388180512,2.3117771744728,7
48.79387269664978,2.321148812770844,11
48.905303858642,2.31055945158,18
48.886785741479684,2.3746193200349808,4
48.886393679436,2.3865414544355,5
48.877141208359035,2.4461565166711807,2
48.88467368538326,2.380039058625698,7
48.909423010092326,2.3584435880184174,6
48.90379820774301,2.3187401890754704,9
48.8577967,2.3192664,3
48.852191909696,2.3740932717919,19
48.84288183896324,2.222245037555695,4
48.799824,2.328171,3
48.855628721101,2.3256602883339,16
48.814280450380224,2.3410347104072575,5
48.868895162679,2.3919824145635,0
48.82124248401006,2.2511002421379094,21
48.8184945213025,2.3744174838066106,7
48.867362,2.396222,12
48.87778639599673,2.337429821491241,4
48.85670169739857,2.445072233676911,4
48.82176874759649,2.3688706755638127,5
48.80476007936134,2.4180373930262093,16
48.84571672113014,2.4272462725639348,4
48.868831082877,2.3809862136841,5
48.846171461187,2.3793068155646,15
48.888537048944826,2.3561610281467438,4
48.868397,2.3678933,21
48.88879,2.3785,13
48.88873214926474,2.2881576418876652,15
48.86446597201,2.3660597205162,21
48.83091743371036,2.2790706530213356,20
48.85337548426,2.3828620836139,18
48.89432034553156,2.432552274419542,9
48.87660163459077,2.3129771277308464,3
48.842647778701,2.3861649278137,6
48.823933787309,2.2606918215752,21
48.868976638826,2.3623438552022,6
48.85528017533187,2.337574325501919,19
48.871379874257,2.3698963836667,15
48.87866794788021,2.2420343756675725,23
48.859403,2.276522,2
48.85291595620935,2.352195717394352,5
48.846454,2.415514,12
48.888013281448,2.3737595955229,6
48.8242469,2.3186306,5
48.850500564921,2.3890856287864,18
48.85147910413369,2.296709530055523,44
48.844291,2.3896481,8
48.857202661803,2.3152771219611,0
48.878438631226516,2.297727763652802,8
48.89484799296163,2.4188338592648506,1
48.886674849730184,2.3613611608743668,5
48.85218705621,2.3890301585197,10
48.894155633419,2.3143893107772,4
48.849268481958,2.3704585433006,9
48.878772242510465,2.270772233605385,4
48.83920384329242,2.320883944630623,1
48.8932644350857,2.4126765131950383,4
48.893479576183,2.2775253653526,16
48.85716405838368,2.422847449779511,4
48.834001935501,2.3703888058662,13
48.80893199114179,2.3349460959434514,4
48.881804409079656,2.2921088710427284,4
48.88339733854529,2.371074522980134,6
48.84395729494058,2.3790882155299187,51
48.87525984132485,2.249415814876557,11
48.872933,2.309796,2
48.88713901475306,2.314494143994255,5
48.90390751882016,2.3830059170722966,15
48.84718551002347,2.3534858599305153,31
48.85160266522164,2.398403047037931,6
48.90812110228388,2.378623187541962,10
48.84756654526,2.3025691509247,23
48.890097168851746,2.317377626895905,8
48.868807,2.185428,4
48.89835196548483,2.386150136590004,7
48.83617286014242,2.319392143923804,4
48.91835629408464,2.3523425683379173,3
48.8643275,2.2724174,0
48.852888670365,2.3891476408096,19
48.827817291597846,2.3705490678548813,6
48.832308,2.38637,41
48.81240466867336,2.3617091774940495,5
48.870797375639214,2.2277003154158592,18
48.839988788912,2.4005256685521,13
48.8479394142243,2.2608396783471107,13
48.825030852925,2.3264128693982,5
48.852566752033766,2.403928068708116,4
48.851355779579,2.369220033288,42
48.8701796,2.3967273,2
48.88650687534334,2.3938155401308374,0
48.82663907252554,2.4059280753135686,9
48.88115023337061,2.480436824262142,18
48.888912037698766,2.195632159709931,8
48.845665,2.355653,4
48.90271566255436,2.3933270573616032,11
48.851904891406384,2.347842156887055,24
48.89206174403158,2.4091735482215886,4
48.878199928923124,2.2992860188665043,4
48.845847561366,2.3017574474216,23
48.903281401126755,2.368072383105755,7
48.875674400851,2.3265598341823,8
48.905169868129036,2.3023840785026555,10
48.83976676978202,2.347510904073715,9
48.858102885107,2.3004072904587,12
48.84116092896631,2.32459545135498,3
48.85593932186797,2.441531717777252,2
48.824407,2.418455,4
48.8685433,2.3600032,18
48.86218070933143,2.2617871686816216,4
48.8949922,2.4253764,5
48.83329880233322,2.3173383995890617,5
48.87195626635528,2.384981390278095,5
48.84930687084088,2.417949736118317,3
48.881077914129,2.3095492646098,2
48.8227639,2.3249313,3
48.83629973941847,2.3104464635252953,9
48.841486,2.430793,9
48.850785261674964,2.2871585190296173,47
48.852060203583,2.3017993569374,4
48.84369030864,2.3657163977623,0
48.850310432924466,2.345015835298588,18
48.884146759782,2.341845408082,8
48.87397217237368,2.348388757504776,5
48.839794573906,2.3826066032052,15
48.8867667,2.326228,10
48.883474535757,2.326493114233,5
48.89104123261663,2.340014585442034,5
48.87033205312931,2.388777695596218,8
48.839061952159746,2.3499782010912895,15
48.844182577315,2.3640366643667,10
48.87352990026496,2.303444892168045,3
48.86926,2.289918,1
48.8258020742942,2.2487989068031315,11
48.83671783466264,2.283664085650799,42
48.88666162207,2.2843274474144,0
48.90782845483013,2.307887971401215,8
48.833218027457846,2.2677567601203923,22
48.92034156960326,2.3438543826341625,24
48.89587780769155,2.3226776719093327,13
48.85345855607243,2.3772463581947094,17
48.8703459,2.3842214,8
48.876156054271,2.3609149083206,2
48.844867319554,2.3825789350545,29
48.90245471981591,2.3128929734230046,13
48.874330377560476,2.3621229082345963,3
48.823316,2.354336,4
48.8984179,2.2791311,5
48.84487893836502,2.2905756533145905,21
48.82890454823947,2.31648076325655,16
48.8525288,2.4877332,10
48.858942986179,2.3314182047146,6
48.832294,2.3674523,20
48.83484585882868,2.2479459643363957,4
48.84274150283194,2.335021197795868,5
48.8354337,2.4077132,12
48.83868901709515,2.2818081825971603,31
48.87660391892763,2.404769691129476,0
48.8694370761222,2.40539657537972,3
48.876327,2.3585464,1
48.897488,2.343996,4
48.83094844846017,2.37965351592796,28
48.850188262662,2.3275961726904,5
48.946504,2.2496396,9
48.85023459321703,2.3303819820284843,5
48.83959442800459,2.3010657727718353,24
48.884432270368,2.2608044743538,2
48.8862524447104,2.3689296841621403,5
48.87068263384462,2.398959602331646,3
48.85493692155721,2.436049282550812,2
48.92540695835961,2.3644426837563515,6
48.8563358,2.3829901,6
48.898708366365064,2.3295360803604126,6
48.885263,2.298286,5
48.857992591527,2.3469167947769,7
48.8731167,2.3593052,4
48.85249172181667,2.462034523487091,1
48.82650293311,2.3092747998272,2
48.90636459217474,2.2835066914558415,15
48.8222334178559,2.4215328320860863,8
48.878249,2.341181,0
48.87979886049996,2.374839261174202,3
48.877532084130166,2.294512536052928,2
48.84749841771691,2.26848387135299,5
48.88753640381415,2.334307730197907,6
48.84576261454011,2.2369650006294255,13
48.890404028589806,2.270106375217438,3
48.883769733273496,2.29858466343129,2
48.892939296937605,2.3445510864257812,5
48.8862074,2.3206239,8
48.8691543609174,2.40932246879487,3
48.871815737396,2.3372015478451,5
48.829654975522,2.2638675570488,50
48.86254398506782,2.403290458023548,3
48.844974,2.287283,19
48.8756045,2.3995549,3
48.85229736258167,2.3414132371544834,17
48.89659571178903,2.384599149227142,4
48.8202823,2.473775,20
48.89383909781389,2.325953990221024,9
48.8099849920804,2.4580853059887886,8
48.87701838803332,2.3513179644942284,4
48.820864559770676,2.291113436222077,2
48.860934,2.375841,6
48.831448892608314,2.2412404417991643,17
48.88960028134536,2.3628534749150276,7
48.8755044846,2.3890327325519,1
48.8943782,2.3415122,12
48.8232579,2.2965213,1
48.85558642847872,2.408762907764669,6
48.8583666,2.2744515,3
48.87428447542072,2.332976511564311,1
48.856433706943704,2.379020587761426,5
48.848274111398,2.3292413726449,1
48.86500081847653,2.403980836377493,4
48.891213890844654,2.351288666219873,1
48.84243457133779,2.2921819612383847,32
48.872089449907,2.3575825989246,5
48.89859661942376,2.3689722642302513,14
48.87532687671517,2.4241617321968083,2
48.878255397645,2.3452642187476,15
48.8482070397636,2.2898658737540245,38
48.89088305227546,2.3688579350709915,0
48.871811807816,2.300238981843,0
48.83850740333351,2.2782871127128606,16
48.862654215631,2.3670325062844,4
48.83586772099485,2.33798034198275,2
48.80896378683884,2.4345204234123234,8
48.85132886434057,2.277785539627075,33
48.88667396788626,2.353205569088459,5
48.87939826447722,2.333709173337285,9
48.848280403628806,2.2373420120857195,14
48.89669238777841,2.338023450388167,2
48.85286124871689,2.268483570651513,3
48.849259262115,2.3917546141943,15
48.85386896766491,2.402426162238911,4
48.84308531746595,2.320263946784738,1
48.826885843069796,2.2723413258790965,23
48.89034054052266,2.2920683026313786,17
48.85714001395299,2.4043509364128113,1
48.875352455985,2.2964416444302,2
48.870948218595,2.3612049221992,7
48.879960700846226,2.321358695626259,6
48.85780291711202,2.277500546942199,1
48.93554324248177,2.3471488058567047,14
48.860089892617,2.344057559967,8
48.880423508429,2.3527636751533,4
48.859279702476,2.3466217517853,4
48.85972615790874,2.325860448181629,20
48.868144510482075,2.296149600985935,2
48.883601088297,2.3332237824798,11
48.784567029674,2.3979035764933,22
48.847648620797,2.3902582749724,7
48.88109246617963,2.3408224806189537,10
48.880955741648,2.3524305148385,0
48.887070607581215,2.304111124531457,1
48.850735824128805,2.375870111706245,7
48.863287291502,2.3869940266013,8
48.852575112948415,2.331552766263485,16
48.833468517426,2.2858720645308,20
48.80956436844049,2.3626908659935,1
48.8377016,2.3604946,5
48.8569864146289,2.282173218142987,4
48.8256423,2.3750226,19
48.8561915,2.2152966,8
48.84021670922,2.2716060653329,8
48.881823370566806,2.3202589899301524,0
48.85355351439652,2.3639122769236565,18
48.887808570529,2.3000952981763,7
48.834254627953,2.317609339387,14
48.8418071798797,2.31951002690117,1
48.858297001218,2.3237934708595,11
48.84954227788459,2.337939441204071,13
48.874794994841274,2.366669436984963,6
48.828156251575,2.3585135329033,0
48.883886063895,2.367198803315,6
48.8741908,2.3860039,6
48.88104925098552,2.424993216991425,5
48.8322649,2.2380413,4
48.87649965412676,2.379407362599104,4
48.865242333228,2.3516669869423,31
48.871446353921,2.3382901058508,3
48.82747252522725,2.2784319519996648,47
48.840639944296655,2.2780618071556096,45
48.866887649978,2.3066755757207,4
48.87345073390807,2.320404499769211,5
48.8338064,2.4132221,3
48.861273016278126,2.309453550914185,8
48.89874803977525,2.3645754531025887,13
48.882555807626765,2.3497482016682625,3
48.834097274832295,2.3087677359581,7
48.877321579493575,2.4083782732486725,0
48.873802681432146,2.427820265293122,5
48.870790980240706,2.3431010171771054,2
48.847460641142,2.3126140236855,7
48.858256413365815,2.35821794718504,6
48.881154,2.358411,4
48.86492782016328,2.442958317697048,5
48.813810628405,2.5096759200096,18
48.8827555,2.3361566,8
48.853833463852,2.3685702681541,10
48.892511213520656,2.3522228747606277,2
48.869495661232,2.3066138139003,6
48.891834448210986,2.300144659954865,6
48.833206330538864,2.3369108140468597,4
48.85389964552738,2.356947250664234,29
48.839966914994,2.3788625746965,47
48.85853523359734,2.4273508787155156,5
48.85696177597818,2.40869477391243,10
48.820215229662765,2.3234144234418346,3
48.88714509078738,2.3325880989432335,0
48.86787670551736,2.372705978671471,6
48.83476837934194,2.284142297394666,8
48.88818698581028,2.316861143151153,13
48.89314451997415,2.2888818383216862,21
48.903653634661,2.3059353232384,37
48.89183721478911,2.335426103165901,5
48.84315611111599,2.2831090539693832,14
48.8555508,2.3752778,8
48.855296898603285,2.339947307565249,15
48.866483514509,2.3344334212238,13
48.862408335967,2.3113624379039,3
48.897918,2.3364872,2
48.871611569354755,2.345873080193996,6
48.84922568052601,2.4218603968620305,3
48.8417762,2.2986539,17
48.8568363,2.4780236,8
48.8831217743719,2.3863670602440834,5
48.82463749337136,2.3678014799952507,10
48.93261499331498,2.355954498052597,8
48.855603162026,2.39054639062,7
48.85242200848887,2.380632497370243,13
48.860116109626574,2.280840481911055,4
48.84969649427,2.3529685288668,16
48.82365543660611,2.3615723848342896,2
48.85273792380526,2.429966032505036,7
48.8043072,2.4437362,20
48.90661553626751,2.389432489871979,12
48.868997,2.346925,7
48.86826649822326,2.3304839059710503,15
48.84021933807409,2.263834191152959,26
48.875022,2.370478,2
48.851358329771806,2.383823134795429,15
48.83637852318147,2.3723404482007027,28
48.86860172112996,2.35570102930069,8
48.879305,2.362424,6
48.87815529789739,2.288518047864942,3
48.86803439043193,2.411030612453627,2
48.865346269362675,2.310193787964762,10
48.873409276267,2.2977904602885,2
48.869113,2.332515,5
48.87578906564573,2.347289621829987,13
48.7769529826096,2.2957214713096623,0
48.849686566191,2.3434996604919,4
48.850533,2.383756,13
48.85090814639774,2.3421307280659676,28
48.84970399548416,2.364460788667202,8
48.86617395079137,2.3449775576591496,7
48.8181645,2.2458109,23
48.869517979344,2.3024262188416,4
48.846128877747,2.3242672160268,0
48.8313878,2.3408563,3
48.87661398289084,2.339765690267086,8
48.88256264247959,2.3812624812126164,1
48.842885590081,2.3244281485677,3
48.82255636666729,2.392039597034455,24
48.8816985773914,2.2836575657129288,3
48.892809461520265,2.4124351143836975,3
48.8837796723475,2.376477420330048,11
48.84717561492764,2.307052147596786,26
48.84009622558849,2.239872515201569,10
48.888559314669514,2.2642001509666447,2
48.8633762,2.3711327,2
48.82758774190948,2.3492151126265526,7
48.86338720692607,2.409725748002529,0
48.859246959155485,2.386553623578705,6
48.856399483950504,2.275240458548069,5
48.834131261494,2.4547516554594,23
48.83212027074841,2.388618104159832,21
48.83328865030686,2.2441747784614567,23
48.84107178161383,2.355475388467312,8
48.89032998912038,2.319730559929781,3
48.89905109950848,2.3365534096956253,4
48.82233088973263,2.298571803412886,1
48.82479134498032,2.336124926805496,1
48.83372354344807,2.386601903271428,61
48.82774555743318,2.4183654785156246,4
48.850507011842,2.3930755582745,10
48.88832421845225,2.353573372638597,4
48.82092946051445,2.3563179373741145,3
48.938882272105,2.3566243797541,12
48.83681733526843,2.3312794080411474,2
48.89679827481989,2.2984680533409123,6
48.8374688,2.401765,16
48.835523812041,2.3025986552238,19
48.83780830557548,2.2408381104469304,17
48.855580507049,2.3684333673431,10
48.78740167690531,2.2278830409049992,3
48.87326713758289,2.340753448052758,3
48.8622179854695,2.45533436536789,2
48.822632,2.377738,47
48.890566275506,2.2950777411461,0
48.88526123395252,2.334559857845307,5
48.847040552603,2.4160453677177,3
48.8179685,2.4199531,10
48.82177227954821,2.313155829906464,8
48.82048243838136,2.366832196712494,6
48.8950295,2.1957932,26
48.857315824799,2.221091687679291,5
48.88092225101522,2.271581590175629,0
48.87266656122256,2.407912909984589,1
48.83453413883994,2.313154547426182,4
48.82591155587,2.3602393269539,7
48.876356,2.264205,7
48.837442,2.440452,20
48.87628983900398,2.5006942078471184,6
48.87626381919953,2.4562818557024,4
48.838751246689455,2.4605489149689674,1
48.892777719023975,2.3270335793495183,6
48.877870626988,2.3959073424339,5
48.877851443502536,2.3396701365709305,1
48.874405666217,2.3738072379951,9
48.897307310356055,2.40079153681279,7
48.883656206899,2.4033531546593,0
48.88078819514121,2.324815057218075,15
48.82603516605852,2.342176808004326,5
48.838946417408025,2.3704235663952966,17
48.8646605,2.373162,11
48.88179064200294,2.4030599377642674,3
48.89056394743836,2.4064831843792427,3
48.863354122371,2.2864209115505,3
48.83507657562064,2.3415737262044938,3
48.878113787876,2.32956021945824,6
48.84014918546239,2.3044332861900334,12
48.86491723343388,2.2926748171448708,7
48.833250690537874,2.2765403240919113,42
48.879330755297346,2.368448562920093,6
48.91405323432864,2.412636950612068,6
48.8443415,2.2773844,19
48.843839785643,2.3704450240357,33
48.84044,2.294867,3
48.88126951579429,2.368186041712761,2
48.831481874467,2.3567550292319,6
48.8736824,2.3960278,7
48.90680713698062,2.364541214992642,14
48.84682410855,2.3669364675879,13
48.831151602964354,2.3438221961259837,8
48.816218640260445,2.344226874411106,7
48.849269143835926,2.2818631678819656,30
48.82631195621006,2.344585955142975,9
48.84949749106274,2.4750164151191716,3
48.8813072,2.294846,13
48.823283932030755,2.3659095168113713,7
48.870893,2.353521,14
48.87959698690176,2.3887913337477067,8
48.86642312020962,2.285863497192411,0
48.8600265,2.3710541,12
48.872755334614,2.2915497802487,2
48.8768345,2.3329067,17
48.812107928414775,2.325837314128876,1
48.840658921385234,2.3537524044513702,9
48.81769977392539,2.260931208729744,4
48.88494728765838,2.2677031159400944,13
